Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Amount,Merchant_Category,Transaction_Type,Customer_Age,Account_Tenure,Num_Transactions_Last_24H,Location_Match,Fraud
TXN0004188,1797,2025-01-09 14:00:00,1042.22,Entertainment,Online,29.0,,1.0,1,No
TXN0004189,1985,2025-01-27 22:00:00,1197.54,Grocery,ATM,22.0,2.0,8.0,1,No
TXN0004190,1276,2025-01-19 14:00:00,1405.82,Electronics,Online,69.0,0.0,4.0,1,No
TXN0004191,1155,2025-01-04 16:00:00,1041.63,Grocery,Online,45.0,1.0,7.0,1,No
TXN0004192,1759,2025-01-09 02:00:00,1530.42,Fashion,POS,52.0,10.0,4.0,1,No
TXN0004193,1217,2025-01-18 05:00:00,671.91,Fashion,POS,22.0,4.0,7.0,1,No
TXN0004194,1189,2025-01-06 01:00:00,833.9,Electronics,POS,51.0,14.0,1.0,1,No
TXN0004195,1416,2025-01-20 05:00:00,676.54,Entertainment,ATM,,7.0,1.0,1,No
TXN0004196,1980,2025-01-05 19:00:00,865.69,Travel,Online,51.0,0.0,2.0,1,No
TXN0004197,1674,2025-01-09 03:00:00,1056.36,Healthcare,POS,30.0,3.0,5.0,1,No
TXN0004198,1691,2025-01-02 11:00:00,1714.55,Fashion,Online,56.0,13.0,6.0,1,No
TXN0004199,1545,2025-01-03 18:00:00,1220.72,Travel,POS,59.0,3.0,2.0,1,No
TXN0004200,1040,2025-01-27 20:00:00,557.85,Healthcare,Online,62.0,4.0,1.0,0,No
TXN0004201,1306,2025-01-12 16:00:00,499.02,Fashion,Online,65.0,6.0,,1,No
TXN0004202,1942,2025-01-20 22:00:00,992.0,Healthcare,POS,31.0,12.0,7.0,1,No
TXN0004203,1337,2025-01-01 10:00:00,1617.2,Fuel,Online,28.0,11.0,8.0,1,No
TXN0004204,1313,2025-01-14 09:00:00,1901.49,Grocery,Online,59.0,,6.0,1,No
TXN0004205,1074,2025-01-28 19:00:00,404.62,Electronics,Online,55.0,14.0,9.0,1,No
TXN0004206,1952,2025-01-10 23:00:00,1386.18,Fashion,POS,21.0,5.0,8.0,0,No
TXN0004207,1278,2025-01-03 11:00:00,,Fashion,POS,50.0,0.0,4.0,1,No
TXN0004208,1175,2025-01-28 01:00:00,1037.89,Grocery,POS,24.0,6.0,5.0,1,No
TXN0004209,1895,2025-01-24 09:00:00,667.88,Fashion,POS,58.0,2.0,2.0,1,No
TXN0004210,1661,2025-01-29 06:00:00,1089.97,Fashion,POS,25.0,14.0,1.0,1,No
TXN0004211,1272,2025-01-07 20:00:00,645.41,,Online,54.0,12.0,6.0,1,No
TXN0004212,1836,2025-01-08 20:00:00,1067.07,Fashion,Online,68.0,12.0,3.0,1,No
TXN0004213,1619,2025-01-21 06:00:00,1774.13,Fashion,POS,27.0,12.0,4.0,1,No
TXN0004214,1650,2025-01-04 19:00:00,1515.62,Fashion,Online,60.0,5.0,1.0,1,No
TXN0004215,1861,2025-01-13 00:00:00,2156.88,Travel,Online,32.0,,6.0,1,No
TXN0004216,1782,2025-01-22 04:00:00,1463.18,Fashion,Online,55.0,7.0,8.0,1,No
TXN0004217,1858,2025-01-04 02:00:00,1287.26,Grocery,POS,32.0,6.0,4.0,1,Yes
TXN0004218,1930,2025-01-24 04:00:00,1476.45,Fuel,Online,22.0,9.0,8.0,1,No
TXN0004219,1288,2025-01-18 19:00:00,812.1,Fashion,POS,46.0,5.0,3.0,1,No
TXN0004220,1723,2025-01-17 00:00:00,156.99,Healthcare,POS,36.0,8.0,,1,No
TXN0004221,1892,2025-01-03 04:00:00,1598.09,Fuel,POS,68.0,,3.0,1,No
TXN0004222,1271,2025-01-08 06:00:00,302.34,Fuel,ATM,27.0,0.0,6.0,1,No
TXN0004223,1929,2025-01-29 00:00:00,1760.8,Healthcare,Online,29.0,0.0,4.0,0,No
TXN0004224,1065,2025-01-25 02:00:00,,Grocery,POS,21.0,0.0,,1,No
TXN0004225,1482,2025-01-20 17:00:00,775.24,Travel,POS,,7.0,7.0,1,No
TXN0004226,1935,2025-01-16 00:00:00,981.96,Entertainment,POS,35.0,11.0,8.0,1,No
TXN0004227,1247,2025-01-12 05:00:00,1194.23,Entertainment,POS,33.0,,6.0,1,No
TXN0004228,1155,2025-01-17 22:00:00,738.91,Grocery,Online,57.0,13.0,4.0,1,No
TXN0004229,1046,2025-01-06 03:00:00,1470.26,Travel,POS,53.0,11.0,9.0,0,No
TXN0004230,1934,2025-01-29 21:00:00,1514.33,Electronics,Online,42.0,13.0,7.0,0,No
TXN0004231,1453,2025-01-16 15:00:00,478.52,Healthcare,ATM,40.0,9.0,9.0,1,No
TXN0004232,1200,2025-01-17 07:00:00,788.45,Fuel,POS,29.0,6.0,3.0,1,No
TXN0004233,1659,2025-01-08 13:00:00,,Fuel,POS,51.0,2.0,5.0,0,No
TXN0004234,1123,2025-01-02 11:00:00,,,POS,53.0,12.0,,1,No
TXN0004235,1000,2025-01-09 19:00:00,1526.14,Healthcare,Online,54.0,,8.0,1,No
TXN0004236,1967,2025-01-06 13:00:00,,Healthcare,Online,20.0,3.0,1.0,1,No
TXN0004237,1758,2025-01-29 17:00:00,,Entertainment,POS,26.0,2.0,1.0,1,No
TXN0004238,1854,2025-01-29 05:00:00,1436.34,Entertainment,Online,35.0,6.0,7.0,0,No
TXN0004239,1639,2025-01-21 10:00:00,800.02,Entertainment,Online,60.0,,8.0,1,No
TXN0004240,1190,2025-01-19 05:00:00,761.29,Travel,POS,52.0,14.0,3.0,1,No
TXN0004241,1578,2025-01-02 21:00:00,826.52,Fuel,Online,51.0,14.0,2.0,1,No
TXN0004242,1515,2025-01-28 19:00:00,1046.01,Grocery,POS,58.0,7.0,7.0,1,No
TXN0004243,1441,2025-01-17 16:00:00,710.45,Travel,Online,31.0,5.0,5.0,1,No
TXN0004244,1920,2025-01-21 07:00:00,1529.97,Fuel,POS,21.0,2.0,,1,No
TXN0004245,1814,2025-01-18 23:00:00,769.65,Healthcare,POS,46.0,,2.0,1,No
TXN0004246,1805,2025-01-18 19:00:00,681.92,Healthcare,Online,58.0,14.0,3.0,1,No
TXN0004247,1142,2025-01-24 19:00:00,1000.65,Healthcare,Online,62.0,1.0,6.0,1,No
TXN0004248,1190,2025-01-22 12:00:00,1939.46,Fuel,Online,67.0,14.0,1.0,1,No
TXN0004249,1532,2025-01-20 05:00:00,1462.64,Entertainment,ATM,32.0,11.0,8.0,1,Yes
TXN0004250,1226,2025-01-08 12:00:00,1494.43,Healthcare,Online,45.0,6.0,2.0,0,No
TXN0004251,1312,2025-01-07 00:00:00,1343.13,Electronics,Online,59.0,13.0,5.0,0,No
TXN0004252,1628,2025-01-12 00:00:00,726.51,Healthcare,POS,33.0,10.0,8.0,1,Yes
TXN0004253,1948,2025-01-17 21:00:00,879.97,Fuel,Online,29.0,9.0,5.0,1,No
TXN0004254,1301,2025-01-21 03:00:00,795.0,Entertainment,ATM,69.0,13.0,,0,No
TXN0004255,1653,2025-01-21 01:00:00,1745.78,Travel,POS,22.0,6.0,6.0,1,No
TXN0004256,1995,2025-01-10 20:00:00,1347.67,Healthcare,POS,51.0,3.0,7.0,1,No
TXN0004257,1459,2025-01-22 20:00:00,366.35,Entertainment,POS,59.0,12.0,8.0,1,No
TXN0004258,1400,2025-01-15 02:00:00,1926.33,Entertainment,Online,18.0,,3.0,1,No
TXN0004259,1550,2025-01-12 03:00:00,1034.02,Fashion,POS,56.0,3.0,5.0,1,No
TXN0004260,1392,2025-01-12 01:00:00,1526.69,Electronics,POS,49.0,6.0,7.0,1,No
TXN0004261,1866,2025-01-22 23:00:00,1726.17,Fuel,Online,43.0,3.0,9.0,1,No
TXN0004262,1763,2025-01-04 19:00:00,50.0,Healthcare,Online,34.0,12.0,6.0,0,No
TXN0004263,1844,2025-01-11 07:00:00,1427.3,Fashion,ATM,65.0,11.0,1.0,1,No
TXN0004264,1206,2025-01-01 18:00:00,1073.71,Fuel,Online,44.0,4.0,8.0,1,No
TXN0004265,1209,2025-01-17 05:00:00,50.0,Travel,POS,41.0,6.0,6.0,1,No
TXN0004266,1114,2025-01-17 03:00:00,633.74,Electronics,Online,52.0,12.0,1.0,1,No
TXN0004267,1736,2025-01-26 14:00:00,972.7,Entertainment,Online,63.0,,4.0,1,No
TXN0004268,1645,2025-01-04 22:00:00,1622.83,Healthcare,POS,59.0,13.0,6.0,1,No
TXN0004269,1250,2025-01-18 21:00:00,1111.88,Travel,Online,56.0,12.0,1.0,1,Yes
TXN0004270,1218,2025-01-02 12:00:00,1274.06,Fuel,POS,43.0,,5.0,1,No
TXN0004271,1406,2025-01-17 08:00:00,1021.94,Fashion,Online,66.0,2.0,3.0,1,No
TXN0004272,1442,2025-01-24 20:00:00,1743.95,Fuel,Online,55.0,9.0,7.0,1,No
TXN0004273,1602,2025-01-13 02:00:00,1460.52,Fuel,ATM,40.0,4.0,8.0,1,No
TXN0004274,1353,2025-01-13 14:00:00,1281.43,Electronics,POS,39.0,10.0,3.0,1,No
TXN0004275,1887,2025-01-17 16:00:00,628.43,Healthcare,ATM,21.0,13.0,3.0,1,No
TXN0004276,1557,2025-01-15 07:00:00,1259.92,Travel,ATM,66.0,2.0,3.0,1,No
TXN0004277,1549,2025-01-22 13:00:00,2590.94,Electronics,ATM,26.0,4.0,6.0,1,No
TXN0004278,1141,2025-01-16 16:00:00,1597.63,Fashion,POS,21.0,13.0,6.0,1,No
TXN0004279,1611,2025-01-07 20:00:00,830.33,Entertainment,Online,24.0,2.0,3.0,1,No
TXN0004280,1500,2025-01-01 12:00:00,2126.23,Healthcare,ATM,,10.0,6.0,1,No
TXN0004281,1839,2025-01-02 00:00:00,808.3,Entertainment,Online,19.0,9.0,9.0,1,No
TXN0004282,1701,2025-01-06 02:00:00,1557.15,Electronics,Online,66.0,10.0,8.0,1,No
TXN0004283,1546,2025-01-06 08:00:00,1176.9,Fashion,Online,41.0,6.0,7.0,1,No
TXN0004284,1658,2025-01-27 09:00:00,1291.06,Fashion,Online,57.0,12.0,7.0,1,No
TXN0004285,1541,2025-01-23 18:00:00,1309.41,Travel,POS,48.0,0.0,8.0,0,No
TXN0004286,1845,2025-01-25 18:00:00,1076.22,Fuel,Online,64.0,8.0,7.0,0,No
TXN0004287,1506,2025-01-13 20:00:00,1005.33,Fashion,Online,48.0,8.0,3.0,1,No
TXN0004288,1595,2025-01-19 03:00:00,541.58,Fashion,Online,64.0,4.0,,1,No
TXN0004289,1880,2025-01-08 13:00:00,637.49,Fuel,Online,57.0,8.0,8.0,1,No
TXN0004290,1280,2025-01-25 11:00:00,1366.98,Grocery,POS,65.0,9.0,1.0,1,No
TXN0004291,1423,2025-01-26 15:00:00,858.64,Fashion,Online,,12.0,5.0,1,No
TXN0004292,1855,2025-01-02 18:00:00,745.0,Healthcare,Online,60.0,14.0,5.0,1,No
TXN0004293,1269,2025-01-17 19:00:00,2613.66,Entertainment,Online,,5.0,1.0,1,No
TXN0004294,1153,2025-01-26 04:00:00,,Entertainment,Online,41.0,14.0,6.0,1,No
TXN0004295,1613,2025-01-28 07:00:00,1490.41,Electronics,POS,66.0,4.0,6.0,1,No
TXN0004296,1726,2025-01-25 13:00:00,1560.76,Fuel,Online,43.0,12.0,4.0,1,No
TXN0004297,1661,2025-01-11 22:00:00,793.79,Fuel,Online,33.0,,6.0,1,No
TXN0004298,1943,2025-01-03 21:00:00,607.38,Fuel,Online,64.0,10.0,,1,No
TXN0004299,1082,2025-01-28 12:00:00,1029.83,Healthcare,Online,,10.0,1.0,1,No
TXN0004300,1621,2025-01-13 03:00:00,1200.15,Fuel,ATM,32.0,7.0,5.0,1,No
TXN0004301,1946,2025-01-09 21:00:00,1556.54,Healthcare,Online,44.0,3.0,2.0,1,Yes
TXN0004302,1898,2025-01-07 02:00:00,284.83,Entertainment,POS,21.0,9.0,7.0,1,No
TXN0004303,1425,2025-01-02 00:00:00,2273.62,Travel,POS,33.0,12.0,9.0,1,No
TXN0004304,1274,2025-01-14 10:00:00,1324.01,Grocery,Online,47.0,14.0,9.0,1,No
TXN0004305,1712,2025-01-05 12:00:00,424.65,Fuel,ATM,61.0,12.0,9.0,1,No
TXN0004306,1283,2025-01-29 20:00:00,1278.74,,POS,47.0,2.0,7.0,0,No
TXN0004307,1979,2025-01-11 10:00:00,,Grocery,POS,53.0,12.0,7.0,1,No
TXN0004308,1172,2025-01-21 01:00:00,,Entertainment,Online,20.0,5.0,1.0,1,No
TXN0004309,1326,2025-01-30 18:00:00,668.8,Fuel,POS,39.0,7.0,6.0,1,No
TXN0004310,1717,2025-01-29 09:00:00,1071.76,Healthcare,Online,66.0,12.0,5.0,1,No
TXN0004311,1062,2025-01-08 06:00:00,2251.36,Entertainment,Online,39.0,14.0,8.0,0,No
TXN0004312,1072,2025-01-15 10:00:00,1246.33,Electronics,POS,67.0,8.0,8.0,1,No
TXN0004313,1762,2025-01-08 01:00:00,1546.94,Grocery,POS,67.0,13.0,4.0,1,No
TXN0004314,1635,2025-01-01 01:00:00,1669.26,Grocery,Online,66.0,5.0,1.0,1,No
TXN0004315,1374,2025-01-27 21:00:00,1127.62,Healthcare,POS,29.0,4.0,6.0,1,No
TXN0004316,1632,2025-01-27 14:00:00,619.49,Grocery,POS,38.0,11.0,1.0,1,Yes
TXN0004317,1507,2025-01-24 05:00:00,400.63,Travel,Online,,10.0,5.0,0,No
TXN0004318,1786,2025-01-30 09:00:00,1006.27,Healthcare,Online,48.0,1.0,5.0,1,No
TXN0004319,1942,2025-01-16 01:00:00,1771.97,Grocery,Online,61.0,,3.0,1,No
TXN0004320,1397,2025-01-31 00:00:00,,Grocery,POS,48.0,8.0,5.0,1,No
TXN0004321,1119,2025-01-13 07:00:00,,Grocery,POS,40.0,1.0,6.0,1,No
TXN0004322,1933,2025-01-24 17:00:00,1394.44,Healthcare,Online,37.0,1.0,5.0,1,No
TXN0004323,1436,2025-01-25 13:00:00,1131.59,Electronics,POS,32.0,2.0,1.0,1,No
TXN0004324,1828,2025-01-09 09:00:00,959.26,Fashion,POS,40.0,2.0,7.0,1,No
TXN0004325,1675,2025-01-13 00:00:00,830.91,Entertainment,POS,45.0,3.0,3.0,0,No
TXN0004326,1935,2025-01-03 13:00:00,464.27,Fuel,Online,33.0,6.0,7.0,1,No
TXN0004327,1464,2025-01-21 21:00:00,2098.56,Entertainment,POS,54.0,8.0,5.0,1,No
TXN0004328,1285,2025-01-06 05:00:00,1285.56,Grocery,POS,38.0,1.0,3.0,0,No
TXN0004329,1264,2025-01-03 00:00:00,978.77,Entertainment,Online,32.0,3.0,6.0,0,No
TXN0004330,1319,2025-01-25 23:00:00,2110.58,Fashion,Online,34.0,8.0,1.0,1,No
TXN0004331,1672,2025-01-08 10:00:00,2205.99,Fashion,POS,67.0,13.0,6.0,1,No
TXN0004332,1375,2025-01-25 04:00:00,2572.58,Grocery,Online,54.0,1.0,4.0,1,No
TXN0004333,1819,2025-01-21 12:00:00,1075.84,Grocery,POS,30.0,9.0,4.0,1,No
TXN0004334,1088,2025-01-19 00:00:00,1252.62,Fuel,Online,36.0,10.0,5.0,1,Yes
TXN0004335,1653,2025-01-24 19:00:00,1525.48,Fashion,Online,47.0,12.0,9.0,1,No
TXN0004336,1202,2025-01-13 13:00:00,2031.09,Electronics,Online,62.0,0.0,1.0,1,No
TXN0004337,1820,2025-01-08 00:00:00,1231.01,Fashion,Online,35.0,9.0,3.0,1,No
TXN0004338,1738,2025-01-12 04:00:00,708.32,Electronics,Online,31.0,7.0,4.0,1,No
TXN0004339,1954,2025-01-16 03:00:00,823.31,Entertainment,POS,53.0,8.0,2.0,1,No
TXN0004340,1333,2025-01-26 23:00:00,1788.72,Travel,Online,53.0,6.0,9.0,1,No
TXN0004341,1221,2025-01-05 03:00:00,1510.52,Electronics,ATM,37.0,7.0,7.0,1,No
TXN0004342,1040,2025-01-09 22:00:00,1113.54,Fuel,POS,69.0,3.0,1.0,1,No
TXN0004343,1707,2025-01-27 00:00:00,1080.66,Healthcare,Online,36.0,3.0,9.0,1,No
TXN0004344,1067,2025-01-05 00:00:00,1113.57,Entertainment,Online,62.0,12.0,6.0,0,No
TXN0004345,1987,2025-01-27 05:00:00,1819.52,Grocery,POS,61.0,1.0,,1,No
TXN0004346,1775,2025-01-23 19:00:00,805.52,Travel,Online,24.0,7.0,1.0,1,No
TXN0004347,1513,2025-01-15 00:00:00,593.29,Fashion,Online,61.0,14.0,6.0,1,No
TXN0004348,1872,2025-01-15 22:00:00,2108.4,Electronics,POS,21.0,10.0,7.0,1,Yes
TXN0004349,1636,2025-01-13 01:00:00,1212.53,,Online,51.0,1.0,6.0,1,No
TXN0004350,1621,2025-01-17 11:00:00,1160.34,Entertainment,Online,19.0,8.0,7.0,1,No
TXN0004351,1597,2025-01-15 23:00:00,1535.5,Healthcare,POS,22.0,13.0,6.0,1,No
TXN0004352,1936,2025-01-15 10:00:00,705.54,Electronics,POS,27.0,3.0,8.0,1,No
TXN0004353,1631,2025-01-06 03:00:00,1575.25,Fuel,Online,49.0,0.0,,1,No
TXN0004354,1126,2025-01-23 23:00:00,1008.64,Fashion,POS,59.0,12.0,9.0,1,No
TXN0004355,1254,2025-01-28 04:00:00,1762.84,Fashion,POS,58.0,3.0,9.0,1,No
TXN0004356,1694,2025-01-23 09:00:00,433.13,Electronics,POS,30.0,2.0,9.0,1,No
TXN0004357,1015,2025-01-28 05:00:00,1425.33,Healthcare,Online,56.0,11.0,7.0,1,No
TXN0004358,1476,2025-01-18 13:00:00,1084.38,Grocery,ATM,22.0,5.0,9.0,1,No
TXN0004359,1061,2025-01-14 23:00:00,847.68,Grocery,Online,27.0,,1.0,1,No
TXN0004360,1880,2025-01-21 22:00:00,1585.67,,POS,27.0,7.0,3.0,1,No
TXN0004361,1431,2025-01-03 08:00:00,1125.84,Entertainment,Online,55.0,,2.0,0,No
TXN0004362,1669,2025-01-28 13:00:00,1433.01,Entertainment,POS,44.0,5.0,1.0,1,No
TXN0004363,1267,2025-01-30 20:00:00,1832.86,Healthcare,Online,68.0,14.0,5.0,1,No
TXN0004364,1034,2025-01-04 03:00:00,1595.75,Fashion,Online,38.0,5.0,1.0,1,No
TXN0004365,1778,2025-01-20 09:00:00,659.81,Grocery,POS,,9.0,3.0,1,No
TXN0004366,1575,2025-01-12 20:00:00,,Fashion,Online,18.0,,6.0,1,No
TXN0004367,1493,2025-01-17 01:00:00,1429.65,Electronics,Online,45.0,4.0,6.0,1,No
TXN0004368,1561,2025-01-11 18:00:00,1596.94,Entertainment,POS,66.0,9.0,3.0,1,No
TXN0004369,1468,2025-01-20 20:00:00,1004.52,Entertainment,POS,56.0,9.0,4.0,1,No
TXN0004370,1766,2025-01-29 23:00:00,1298.93,Fuel,Online,31.0,6.0,7.0,1,No
TXN0004371,1660,2025-01-01 10:00:00,1295.79,Electronics,Online,38.0,2.0,6.0,1,No
TXN0004372,1324,2025-01-28 23:00:00,1365.45,Fuel,ATM,47.0,3.0,2.0,1,No
TXN0004373,1303,2025-01-11 19:00:00,610.53,,POS,38.0,9.0,9.0,1,No
TXN0004374,1275,2025-01-17 08:00:00,492.48,Grocery,Online,66.0,12.0,6.0,1,No
TXN0004375,1868,2025-01-25 23:00:00,70.38,Healthcare,POS,26.0,8.0,2.0,1,No
TXN0004376,1962,2025-01-16 08:00:00,1252.78,Healthcare,POS,34.0,3.0,7.0,1,No
TXN0004377,1683,2025-01-08 15:00:00,517.9,Grocery,Online,22.0,,4.0,1,No
TXN0004378,1928,2025-01-01 15:00:00,2268.36,Travel,Online,,13.0,1.0,1,No
TXN0004379,1200,2025-01-22 01:00:00,1527.06,Travel,Online,69.0,1.0,,1,No
TXN0004380,1444,2025-01-04 13:00:00,609.07,Fashion,POS,57.0,4.0,8.0,1,No
TXN0004381,1904,2025-01-30 14:00:00,1767.57,Travel,Online,55.0,3.0,5.0,1,No
TXN0004382,1323,2025-01-01 09:00:00,1768.75,Electronics,Online,60.0,12.0,3.0,1,No
TXN0004383,1034,2025-01-20 20:00:00,1809.36,Entertainment,POS,36.0,12.0,4.0,1,No
TXN0004384,1976,2025-01-07 19:00:00,795.96,Fuel,Online,53.0,7.0,3.0,1,No
TXN0004385,1481,2025-01-01 23:00:00,1558.03,Entertainment,POS,67.0,6.0,8.0,1,No
TXN0004386,1727,2025-01-24 23:00:00,1817.83,Healthcare,Online,50.0,5.0,5.0,1,No
TXN0004387,1479,2025-01-13 23:00:00,1985.43,Entertainment,POS,30.0,10.0,8.0,1,No
TXN0004388,1064,2025-01-10 21:00:00,438.13,Fashion,Online,31.0,11.0,1.0,0,No
TXN0004389,1007,2025-01-20 05:00:00,1091.18,Healthcare,Online,50.0,1.0,9.0,0,No
TXN0004390,1300,2025-01-20 05:00:00,778.0,Grocery,POS,46.0,2.0,3.0,0,No
TXN0004391,1342,2025-01-10 21:00:00,2132.06,Entertainment,POS,60.0,9.0,1.0,1,No
TXN0004392,1430,2025-01-01 21:00:00,1445.53,Travel,POS,66.0,8.0,3.0,1,No
TXN0004393,1423,2025-01-08 11:00:00,1645.62,Grocery,POS,53.0,12.0,2.0,1,No
TXN0004394,1331,2025-01-24 06:00:00,1438.18,Fashion,POS,61.0,8.0,7.0,1,No
TXN0004395,1437,2025-01-21 18:00:00,1387.64,Fuel,POS,27.0,14.0,4.0,0,No
TXN0004396,1587,2025-01-20 18:00:00,768.36,Electronics,POS,48.0,4.0,7.0,1,No
TXN0004397,1173,2025-01-30 19:00:00,976.75,Travel,POS,23.0,13.0,3.0,1,No
TXN0004398,1558,2025-01-15 02:00:00,1235.76,Grocery,POS,18.0,2.0,6.0,1,No
TXN0004399,1526,2025-01-23 02:00:00,875.71,Fuel,POS,24.0,1.0,7.0,1,No
TXN0004400,1872,2025-01-29 19:00:00,783.41,Entertainment,Online,44.0,7.0,7.0,1,No
TXN0004401,1658,2025-01-07 17:00:00,1097.16,Travel,Online,38.0,14.0,5.0,1,No
TXN0004402,1025,2025-01-03 12:00:00,897.43,Healthcare,Online,45.0,5.0,6.0,1,No
TXN0004403,1819,2025-01-04 12:00:00,1224.91,Electronics,ATM,33.0,9.0,3.0,1,No
TXN0004404,1604,2025-01-23 18:00:00,978.56,Entertainment,POS,63.0,10.0,4.0,0,No
TXN0004405,1405,2025-01-21 09:00:00,857.57,Fuel,POS,40.0,11.0,6.0,1,No
TXN0004406,1231,2025-01-01 04:00:00,736.19,Travel,Online,69.0,6.0,3.0,1,No
TXN0004407,1532,2025-01-04 03:00:00,1203.05,Entertainment,Online,37.0,0.0,7.0,1,No
TXN0004408,1818,2025-01-11 12:00:00,1644.15,Electronics,POS,55.0,0.0,3.0,1,Yes
TXN0004409,1549,2025-01-01 06:00:00,1525.44,Fuel,POS,42.0,9.0,9.0,1,Yes
TXN0004410,1787,2025-01-29 08:00:00,436.54,Healthcare,Online,45.0,1.0,4.0,1,No
TXN0004411,1504,2025-01-27 17:00:00,1629.88,Healthcare,POS,22.0,9.0,2.0,1,No
TXN0004412,1668,2025-01-20 16:00:00,1521.9,Grocery,Online,38.0,14.0,6.0,1,No
TXN0004413,1178,2025-01-06 17:00:00,1643.64,Fashion,Online,35.0,2.0,9.0,1,No
TXN0004414,1131,2025-01-15 21:00:00,,Grocery,POS,64.0,11.0,2.0,1,No
TXN0004415,1822,2025-01-26 02:00:00,836.17,Electronics,POS,23.0,0.0,4.0,1,No
TXN0004416,1454,2025-01-07 18:00:00,1050.1,Grocery,POS,46.0,13.0,5.0,1,No
TXN0004417,1347,2025-01-14 05:00:00,2095.23,Fuel,Online,36.0,4.0,9.0,1,No
TXN0004418,1539,2025-01-20 01:00:00,2065.52,Travel,Online,50.0,14.0,7.0,1,No
TXN0004419,1771,2025-01-11 12:00:00,1161.71,Fuel,Online,18.0,14.0,5.0,1,No
TXN0004420,1405,2025-01-09 08:00:00,1501.56,Grocery,Online,62.0,2.0,6.0,1,No
TXN0004421,1075,2025-01-23 03:00:00,1545.3,Fashion,POS,20.0,0.0,9.0,1,No
TXN0004422,1940,2025-01-29 02:00:00,2078.82,Fuel,Online,59.0,7.0,4.0,1,No
TXN0004423,1578,2025-01-07 20:00:00,1372.64,Fuel,Online,38.0,11.0,2.0,0,No
TXN0004424,1853,2025-01-10 15:00:00,593.86,Fuel,Online,52.0,10.0,5.0,0,No
TXN0004425,1491,2025-01-14 15:00:00,962.0,Fashion,POS,58.0,5.0,7.0,1,No
TXN0004426,1193,2025-01-10 21:00:00,2766.77,Fuel,POS,57.0,8.0,4.0,1,No
TXN0004427,1983,2025-01-05 23:00:00,570.69,Electronics,POS,20.0,2.0,1.0,1,No
TXN0004428,1161,2025-01-26 18:00:00,1225.14,Healthcare,Online,42.0,8.0,8.0,1,No
TXN0004429,1346,2025-01-11 09:00:00,2356.77,Fashion,Online,62.0,8.0,5.0,1,No
TXN0004430,1950,2025-01-14 23:00:00,800.13,Electronics,Online,55.0,14.0,2.0,1,No
TXN0004431,1360,2025-01-12 19:00:00,50.0,Fashion,Online,62.0,11.0,3.0,1,No
TXN0004432,1768,2025-01-09 05:00:00,50.0,Fashion,Online,37.0,14.0,,0,No
TXN0004433,1583,2025-01-18 07:00:00,802.89,Healthcare,Online,69.0,12.0,4.0,1,No
TXN0004434,1086,2025-01-17 10:00:00,318.53,Travel,POS,61.0,11.0,9.0,1,No
TXN0004435,1933,2025-01-07 06:00:00,1718.58,Electronics,ATM,62.0,0.0,9.0,1,No
TXN0004436,1261,2025-01-12 00:00:00,1334.07,Fashion,Online,51.0,2.0,8.0,1,No
TXN0004437,1213,2025-01-10 03:00:00,133.08,Entertainment,POS,38.0,5.0,2.0,0,No
TXN0004438,1664,2025-01-09 23:00:00,402.32,Fashion,Online,65.0,7.0,5.0,1,No
TXN0004439,1721,2025-01-14 02:00:00,1820.07,Grocery,POS,40.0,3.0,8.0,1,No
TXN0004440,1912,2025-01-28 19:00:00,1296.58,Fuel,POS,23.0,4.0,8.0,1,No
TXN0004441,1572,2025-01-09 23:00:00,1916.82,Travel,ATM,68.0,8.0,7.0,1,No
TXN0004442,1779,2025-01-14 22:00:00,1759.51,Healthcare,Online,30.0,5.0,4.0,1,No
TXN0004443,1261,2025-01-15 22:00:00,624.74,Entertainment,Online,66.0,11.0,3.0,1,Yes
TXN0004444,1729,2025-01-27 01:00:00,1640.98,Electronics,Online,40.0,6.0,8.0,1,No
TXN0004445,1282,2025-01-07 16:00:00,1481.43,Fashion,Online,26.0,6.0,8.0,1,No
TXN0004446,1647,2025-01-26 09:00:00,219.14,Fuel,ATM,34.0,3.0,5.0,1,No
TXN0004447,1466,2025-01-22 06:00:00,519.01,Electronics,POS,19.0,3.0,3.0,1,No
TXN0004448,1379,2025-01-07 12:00:00,2418.84,Healthcare,POS,36.0,3.0,5.0,1,No
TXN0004449,1361,2025-01-07 17:00:00,736.18,Travel,POS,36.0,13.0,4.0,1,No
TXN0004450,1448,2025-01-02 17:00:00,1405.76,Grocery,POS,24.0,14.0,8.0,0,No
TXN0004451,1440,2025-01-08 11:00:00,1104.67,Travel,Online,59.0,10.0,2.0,1,No
TXN0004452,1092,2025-01-13 14:00:00,1291.86,Grocery,Online,59.0,4.0,8.0,1,No
TXN0004453,1620,2025-01-14 17:00:00,1137.75,Electronics,POS,37.0,4.0,6.0,0,No
TXN0004454,1752,2025-01-24 10:00:00,1682.59,Travel,Online,26.0,7.0,4.0,0,No
TXN0004455,1866,2025-01-18 20:00:00,,Travel,Online,34.0,8.0,3.0,1,No
TXN0004456,1423,2025-01-15 13:00:00,1258.96,Travel,Online,44.0,1.0,5.0,1,No
TXN0004457,1141,2025-01-05 23:00:00,747.76,Healthcare,POS,64.0,10.0,6.0,1,No
TXN0004458,1290,2025-01-04 02:00:00,915.61,Electronics,POS,19.0,6.0,1.0,1,No
